Stdout: [2024-01-11T11:26:36+00:00] INFO: Started Cinc Zero at chefzero://localhost:1 with repository at /etc/chef (One version per cookbook)
Stdout: [2024-01-11T11:26:36+00:00] INFO: *** Cinc Client 18.2.7 ***
Stdout: [2024-01-11T11:26:36+00:00] INFO: Platform: x86_64-linux
Stdout: [2024-01-11T11:26:36+00:00] INFO: Cinc-client pid: 30896
Stdout: [2024-01-11T11:26:56+00:00] WARN: Run List override has been provided.
Stdout: [2024-01-11T11:29:45+00:00] INFO: file[/etc/profile.d/pyenv.sh] backed up to /etc/chef/local-mode-cache/backup/etc/profile.d/pyenv.sh.chef-20240111112945.879730
Stdout: [2024-01-11T11:29:45+00:00] INFO: file[/etc/profile.d/pyenv.sh] deleted file at /etc/profile.d/pyenv.sh
Stdout:     * pyenv_python[3.9.17] action install[2024-01-11T11:29:45+00:00] INFO: Processing pyenv_python[3.9.17] action install (aws-parallelcluster-platform::cookbook_virtualenv line 44)
Stdout: [2024-01-11T11:29:45+00:00] INFO: Building Python 3.9.17, this could take a while...
Stdout:       * pyenv_script[pyenv install  3.9.17] action run[2024-01-11T11:29:45+00:00] INFO: Processing pyenv_script[pyenv install  3.9.17] action run (aws-parallelcluster-platform::cookbook_virtualenv line 27)
Stdout:         * execute[pyenv install  3.9.17] action run[2024-01-11T11:29:45+00:00] INFO: Processing execute[pyenv install  3.9.17] action run (aws-parallelcluster-platform::cookbook_virtualenv line 42)
Stdout: [2024-01-11T11:30:52+00:00] INFO: execute[pyenv install  3.9.17] ran successfully
Stdout: [2024-01-11T11:30:52+00:00] INFO: pyenv_python[3.9.17] build time was 1.1080860028833333 minutes
Stdout:     * pyenv_plugin[virtualenv] action install[2024-01-11T11:30:52+00:00] INFO: Processing pyenv_plugin[virtualenv] action install (aws-parallelcluster-platform::cookbook_virtualenv line 48)
Stdout:       * git[Install virtualenv plugin] action sync[2024-01-11T11:30:52+00:00] INFO: Processing git[Install virtualenv plugin] action sync (aws-parallelcluster-platform::cookbook_virtualenv line 21)
Stdout: [2024-01-11T11:30:52+00:00] INFO: git[Install virtualenv plugin] cloning repo https://github.com/pyenv/pyenv-virtualenv to /opt/parallelcluster/pyenv/plugins/virtualenv
Stdout:         - clone from https://github.com/pyenv/pyenv-virtualenv into /opt/parallelcluster/pyenv/plugins/virtualenv[2024-01-11T11:30:52+00:00] INFO: git[Install virtualenv plugin] checked out branch: master onto: deploy reference: 2b2b87a25a76370354b2e98512d08bfe6d12465c
Stdout:   * activate_virtual_env[cookbook_virtualenv] action run[2024-01-11T11:30:52+00:00] INFO: Processing activate_virtual_env[cookbook_virtualenv] action run (aws-parallelcluster-platform::cookbook_virtualenv line 24)
Stdout:     * pyenv_script[pyenv virtualenv cookbook_virtualenv] action run[2024-01-11T11:30:52+00:00] INFO: Processing pyenv_script[pyenv virtualenv cookbook_virtualenv] action run (aws-parallelcluster-platform::cookbook_virtualenv line 18)
Stdout:       * execute[pyenv virtualenv cookbook_virtualenv] action run[2024-01-11T11:30:52+00:00] INFO: Processing execute[pyenv virtualenv cookbook_virtualenv] action run (aws-parallelcluster-platform::cookbook_virtualenv line 42)
Stdout: [2024-01-11T11:30:58+00:00] INFO: execute[pyenv virtualenv cookbook_virtualenv] ran successfully
Stdout:     * pyenv_pip[pip] action upgrade[2024-01-11T11:30:58+00:00] INFO: Processing pyenv_pip[pip] action upgrade (aws-parallelcluster-platform::cookbook_virtualenv line 23)
Stdout:       * pyenv_script[pip] action run[2024-01-11T11:30:58+00:00] INFO: Processing pyenv_script[pip] action run (aws-parallelcluster-platform::cookbook_virtualenv line 78)
Stdout:         * execute[pip] action run[2024-01-11T11:30:59+00:00] INFO: Processing execute[pip] action run (aws-parallelcluster-platform::cookbook_virtualenv line 42)
Stdout: [2024-01-11T11:31:01+00:00] INFO: execute[pip] ran successfully
Stdout:     * cookbook_file[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] action create[2024-01-11T11:31:01+00:00] INFO: Processing cookbook_file[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] action create (aws-parallelcluster-platform::cookbook_virtualenv line 31)
Stdout: [2024-01-11T11:31:01+00:00] INFO: cookbook_file[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] created file /opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt
Stdout:       - create new file /opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt[2024-01-11T11:31:01+00:00] INFO: cookbook_file[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] updated file contents /opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt
Stdout:       +PyYAML[2024-01-11T11:31:01+00:00] INFO: cookbook_file[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] mode changed to 755
Stdout:     * pyenv_pip[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] action install[2024-01-11T11:31:01+00:00] INFO: Processing pyenv_pip[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] action install (aws-parallelcluster-platform::cookbook_virtualenv line 37)
Stdout:       * pyenv_script[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] action run[2024-01-11T11:31:01+00:00] INFO: Processing pyenv_script[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] action run (aws-parallelcluster-platform::cookbook_virtualenv line 54)
Stdout:         * execute[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] action run[2024-01-11T11:31:02+00:00] INFO: Processing execute[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] action run (aws-parallelcluster-platform::cookbook_virtualenv line 42)
Stdout:                          ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 319.6/319.6 kB 24.4 MB/s eta 0:00:00
Stdout:                          ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 548.2/548.2 kB 40.6 MB/s eta 0:00:00
Stdout:                          ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 247.7/247.7 kB 23.9 MB/s eta 0:00:00
Stdout:                          ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 48.9/48.9 kB 5.3 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 4.3/4.3 MB 77.4 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 11.9/11.9 MB 78.7 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 139.3/139.3 kB 14.7 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 62.6/62.6 kB 6.7 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 84.7/84.7 kB 9.8 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 133.2/133.2 kB 15.1 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 738.9/738.9 kB 50.6 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 60.8/60.8 kB 6.6 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 162.5/162.5 kB 17.6 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 142.3/142.3 kB 15.5 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 61.6/61.6 kB 319.2 kB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 1.2/1.2 MB 57.9 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 82.1/82.1 kB 9.3 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 143.8/143.8 kB 14.2 MB/s eta 0:00:00
Stdout:                        ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 84.9/84.9 kB 9.1 MB/s eta 0:00:00
Stdout: [2024-01-11T11:31:12+00:00] INFO: execute[/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/requirements.txt] ran successfully
Stdout:   * remote_file[download awscli bundle from s3] action create[2024-01-11T11:31:12+00:00] INFO: Processing remote_file[download awscli bundle from s3] action create (aws-parallelcluster-platform::awscli line 23)
Stdout: [2024-01-11T11:31:12+00:00] INFO: remote_file[download awscli bundle from s3] created file /etc/chef/local-mode-cache/cache/awscli-bundle.zip
Stdout:     - create new file /etc/chef/local-mode-cache/cache/awscli-bundle.zip[2024-01-11T11:31:12+00:00] INFO: remote_file[download awscli bundle from s3] updated file contents /etc/chef/local-mode-cache/cache/awscli-bundle.zip
Stdout:   * archive_file[extract awscli bundle] action extract[2024-01-11T11:31:12+00:00] INFO: Processing archive_file[extract awscli bundle] action extract (aws-parallelcluster-platform::awscli line 31)
Stdout:   * bash[install awscli] action run[2024-01-11T11:31:12+00:00] INFO: Processing bash[install awscli] action run (aws-parallelcluster-platform::awscli line 37)
Stdout: [2024-01-11T11:31:39+00:00] INFO: bash[install awscli] ran successfully
Stdout:   * apt_package[openssh-client, openssh-server] action install[2024-01-11T11:31:39+00:00] INFO: Processing apt_package[openssh-client, openssh-server] action install (openssh::default line 25)
Stdout:   * template[/etc/ssh/ssh_config] action create[2024-01-11T11:31:39+00:00] INFO: Processing template[/etc/ssh/ssh_config] action create (openssh::default line 27)
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[/etc/ssh/ssh_config] backed up to /etc/chef/local-mode-cache/backup/etc/ssh/ssh_config.chef-20240111113139.434372
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[/etc/ssh/ssh_config] updated file contents /etc/ssh/ssh_config
Stdout:   * template[sshd_ca_keys_file] action create[2024-01-11T11:31:39+00:00] INFO: Processing template[sshd_ca_keys_file] action create (openssh::default line 44)
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[sshd_ca_keys_file] created file /etc/ssh/ca_keys
Stdout:     - create new file /etc/ssh/ca_keys[2024-01-11T11:31:39+00:00] INFO: template[sshd_ca_keys_file] updated file contents /etc/ssh/ca_keys
Stdout:     +# One CA public key per line[2024-01-11T11:31:39+00:00] INFO: template[sshd_ca_keys_file] owner changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[sshd_ca_keys_file] group changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[sshd_ca_keys_file] mode changed to 644
Stdout:   * template[sshd_revoked_keys_file] action create[2024-01-11T11:31:39+00:00] INFO: Processing template[sshd_revoked_keys_file] action create (openssh::default line 52)
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[sshd_revoked_keys_file] created file /etc/ssh/revoked_keys
Stdout:     - create new file /etc/ssh/revoked_keys[2024-01-11T11:31:39+00:00] INFO: template[sshd_revoked_keys_file] updated file contents /etc/ssh/revoked_keys
Stdout:     +# One certificate/public key per line[2024-01-11T11:31:39+00:00] INFO: template[sshd_revoked_keys_file] owner changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[sshd_revoked_keys_file] group changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[sshd_revoked_keys_file] mode changed to 644
Stdout:   * directory[/run/sshd] action create[2024-01-11T11:31:39+00:00] INFO: Processing directory[/run/sshd] action create (openssh::default line 78)
Stdout:   * template[/etc/ssh/sshd_config] action create[2024-01-11T11:31:39+00:00] INFO: Processing template[/etc/ssh/sshd_config] action create (openssh::default line 87)
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[/etc/ssh/sshd_config] backed up to /etc/chef/local-mode-cache/backup/etc/ssh/sshd_config.chef-20240111113139.473954
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[/etc/ssh/sshd_config] updated file contents /etc/ssh/sshd_config
Stdout:   * service[ssh] action enable[2024-01-11T11:31:39+00:00] INFO: Processing service[ssh] action enable (openssh::default line 97)
Stdout:   * service[ssh] action start[2024-01-11T11:31:39+00:00] INFO: Processing service[ssh] action start (openssh::default line 97)
Stdout:   * selinux_state[SELinux Disabled] action disabled[2024-01-11T11:31:39+00:00] INFO: Processing selinux_state[SELinux Disabled] action disabled (aws-parallelcluster-platform::disable_selinux line 15)
Stdout:   * directory[/opt/parallelcluster/licenses] action create[2024-01-11T11:31:39+00:00] INFO: Processing directory[/opt/parallelcluster/licenses] action create (aws-parallelcluster-platform::license_readme line 14)
Stdout:   * cookbook_file[AWS-ParallelCluster-License-README.txt] action create[2024-01-11T11:31:39+00:00] INFO: Processing cookbook_file[AWS-ParallelCluster-License-README.txt] action create (aws-parallelcluster-platform::license_readme line 18)
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[AWS-ParallelCluster-License-README.txt] created file /opt/parallelcluster/licenses/AWS-ParallelCluster-License-README.txt
Stdout:     - create new file /opt/parallelcluster/licenses/AWS-ParallelCluster-License-README.txt[2024-01-11T11:31:39+00:00] INFO: cookbook_file[AWS-ParallelCluster-License-README.txt] updated file contents /opt/parallelcluster/licenses/AWS-ParallelCluster-License-README.txt
Stdout:     +directory, and the source code is available in the /opt/parallelcluster/sources directory.[2024-01-11T11:31:39+00:00] INFO: cookbook_file[AWS-ParallelCluster-License-README.txt] owner changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[AWS-ParallelCluster-License-README.txt] group changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[AWS-ParallelCluster-License-README.txt] mode changed to 644
Stdout:   * sysctl[net.ipv4.neigh.default.gc_thresh1] action apply[2024-01-11T11:31:39+00:00] INFO: Processing sysctl[net.ipv4.neigh.default.gc_thresh1] action apply (aws-parallelcluster-platform::gc_thresh_values line 16)
Stdout:     * directory[/etc/sysctl.d] action create[2024-01-11T11:31:39+00:00] INFO: Processing directory[/etc/sysctl.d] action create (aws-parallelcluster-platform::gc_thresh_values line 138)
Stdout:     * file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh1.conf] action create[2024-01-11T11:31:39+00:00] INFO: Processing file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh1.conf] action create (aws-parallelcluster-platform::gc_thresh_values line 140)
Stdout: [2024-01-11T11:31:39+00:00] INFO: file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh1.conf] created file /etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh1.conf
Stdout:       - create new file /etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh1.conf[2024-01-11T11:31:39+00:00] INFO: file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh1.conf] updated file contents /etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh1.conf
Stdout:     * execute[Load sysctl values] action run[2024-01-11T11:31:39+00:00] INFO: Processing execute[Load sysctl values] action run (aws-parallelcluster-platform::gc_thresh_values line 144)
Stdout: [2024-01-11T11:31:39+00:00] INFO: execute[Load sysctl values] ran successfully
Stdout:   * sysctl[net.ipv4.neigh.default.gc_thresh2] action apply[2024-01-11T11:31:39+00:00] INFO: Processing sysctl[net.ipv4.neigh.default.gc_thresh2] action apply (aws-parallelcluster-platform::gc_thresh_values line 16)
Stdout:     * directory[/etc/sysctl.d] action create[2024-01-11T11:31:39+00:00] INFO: Processing directory[/etc/sysctl.d] action create (aws-parallelcluster-platform::gc_thresh_values line 138)
Stdout:     * file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh2.conf] action create[2024-01-11T11:31:39+00:00] INFO: Processing file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh2.conf] action create (aws-parallelcluster-platform::gc_thresh_values line 140)
Stdout: [2024-01-11T11:31:39+00:00] INFO: file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh2.conf] created file /etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh2.conf
Stdout:       - create new file /etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh2.conf[2024-01-11T11:31:39+00:00] INFO: file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh2.conf] updated file contents /etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh2.conf
Stdout:     * execute[Load sysctl values] action run[2024-01-11T11:31:39+00:00] INFO: Processing execute[Load sysctl values] action run (aws-parallelcluster-platform::gc_thresh_values line 144)
Stdout: [2024-01-11T11:31:39+00:00] INFO: execute[Load sysctl values] ran successfully
Stdout:   * sysctl[net.ipv4.neigh.default.gc_thresh3] action apply[2024-01-11T11:31:39+00:00] INFO: Processing sysctl[net.ipv4.neigh.default.gc_thresh3] action apply (aws-parallelcluster-platform::gc_thresh_values line 16)
Stdout:     * directory[/etc/sysctl.d] action create[2024-01-11T11:31:39+00:00] INFO: Processing directory[/etc/sysctl.d] action create (aws-parallelcluster-platform::gc_thresh_values line 138)
Stdout:     * file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh3.conf] action create[2024-01-11T11:31:39+00:00] INFO: Processing file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh3.conf] action create (aws-parallelcluster-platform::gc_thresh_values line 140)
Stdout: [2024-01-11T11:31:39+00:00] INFO: file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh3.conf] created file /etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh3.conf
Stdout:       - create new file /etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh3.conf[2024-01-11T11:31:39+00:00] INFO: file[/etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh3.conf] updated file contents /etc/sysctl.d/99-chef-net.ipv4.neigh.default.gc_thresh3.conf
Stdout:     * execute[Load sysctl values] action run[2024-01-11T11:31:39+00:00] INFO: Processing execute[Load sysctl values] action run (aws-parallelcluster-platform::gc_thresh_values line 144)
Stdout: [2024-01-11T11:31:39+00:00] INFO: execute[Load sysctl values] ran successfully
Stdout:   * cookbook_file[supervisord.conf] action create[2024-01-11T11:31:39+00:00] INFO: Processing cookbook_file[supervisord.conf] action create (aws-parallelcluster-platform::supervisord_install line 19)
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[supervisord.conf] created file /etc/supervisord.conf
Stdout:     - create new file /etc/supervisord.conf[2024-01-11T11:31:39+00:00] INFO: cookbook_file[supervisord.conf] updated file contents /etc/supervisord.conf
Stdout:     +files = /etc/parallelcluster/parallelcluster_supervisord.conf[2024-01-11T11:31:39+00:00] INFO: cookbook_file[supervisord.conf] owner changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[supervisord.conf] group changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[supervisord.conf] mode changed to 644
Stdout:   * template[supervisord-service] action create[2024-01-11T11:31:39+00:00] INFO: Processing template[supervisord-service] action create (aws-parallelcluster-platform::supervisord_install line 28)
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[supervisord-service] created file /etc/systemd/system/supervisord.service
Stdout:     - create new file /etc/systemd/system/supervisord.service[2024-01-11T11:31:39+00:00] INFO: template[supervisord-service] updated file contents /etc/systemd/system/supervisord.service
Stdout:     +WantedBy=multi-user.target[2024-01-11T11:31:39+00:00] INFO: template[supervisord-service] owner changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[supervisord-service] group changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: template[supervisord-service] mode changed to 644
Stdout:   * cookbook_file[ami_cleanup.sh] action create[2024-01-11T11:31:39+00:00] INFO: Processing cookbook_file[ami_cleanup.sh] action create (aws-parallelcluster-platform::ami_cleanup line 16)
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[ami_cleanup.sh] created file /usr/local/sbin/ami_cleanup.sh
Stdout:     - create new file /usr/local/sbin/ami_cleanup.sh[2024-01-11T11:31:39+00:00] INFO: cookbook_file[ami_cleanup.sh] updated file contents /usr/local/sbin/ami_cleanup.sh
Stdout:     +touch /var/log/lastlog[2024-01-11T11:31:39+00:00] INFO: cookbook_file[ami_cleanup.sh] owner changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[ami_cleanup.sh] group changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[ami_cleanup.sh] mode changed to 755
Stdout:   * directory[/etc/cron.daily] action create[2024-01-11T11:31:39+00:00] INFO: Processing directory[/etc/cron.daily] action create (aws-parallelcluster-platform::cron line 16)
Stdout:   * directory[/etc/cron.weekly] action create[2024-01-11T11:31:39+00:00] INFO: Processing directory[/etc/cron.weekly] action create (aws-parallelcluster-platform::cron line 17)
Stdout:   * cookbook_file[cron.jobs.deny.daily] action create[2024-01-11T11:31:39+00:00] INFO: Processing cookbook_file[cron.jobs.deny.daily] action create (aws-parallelcluster-platform::cron line 20)
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[cron.jobs.deny.daily] created file /etc/cron.daily/jobs.deny
Stdout:     - create new file /etc/cron.daily/jobs.deny[2024-01-11T11:31:39+00:00] INFO: cookbook_file[cron.jobs.deny.daily] updated file contents /etc/cron.daily/jobs.deny
Stdout:     +man-db[2024-01-11T11:31:39+00:00] INFO: cookbook_file[cron.jobs.deny.daily] owner changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[cron.jobs.deny.daily] group changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[cron.jobs.deny.daily] mode changed to 644
Stdout:   * cookbook_file[cron.jobs.deny.weekly] action create[2024-01-11T11:31:39+00:00] INFO: Processing cookbook_file[cron.jobs.deny.weekly] action create (aws-parallelcluster-platform::cron line 28)
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[cron.jobs.deny.weekly] created file /etc/cron.weekly/jobs.deny
Stdout:     - create new file /etc/cron.weekly/jobs.deny[2024-01-11T11:31:39+00:00] INFO: cookbook_file[cron.jobs.deny.weekly] updated file contents /etc/cron.weekly/jobs.deny
Stdout:     +man-db[2024-01-11T11:31:39+00:00] INFO: cookbook_file[cron.jobs.deny.weekly] owner changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[cron.jobs.deny.weekly] group changed to 0
Stdout: [2024-01-11T11:31:39+00:00] INFO: cookbook_file[cron.jobs.deny.weekly] mode changed to 644
Stdout:   * chrony[install Amazon Time Sync] action setup[2024-01-11T11:31:39+00:00] INFO: Processing chrony[install Amazon Time Sync] action setup (aws-parallelcluster-platform::install line 30)
Stdout:     * package_repos[update package repositories] action update[2024-01-11T11:31:39+00:00] INFO: Processing package_repos[update package repositories] action update (aws-parallelcluster-platform::install line 9)
Stdout:       * apt_update[] action periodic[2024-01-11T11:31:39+00:00] INFO: Processing apt_update[] action periodic (aws-parallelcluster-platform::install line 29)
Stdout:     * apt_package[ntp, ntpdate, ntp*] action remove[2024-01-11T11:31:39+00:00] INFO: Processing apt_package[ntp, ntpdate, ntp*] action remove (aws-parallelcluster-platform::install line 14)
Stdout:     * apt_package[chrony] action install[2024-01-11T11:31:40+00:00] INFO: Processing apt_package[chrony] action install (aws-parallelcluster-platform::install line 18)
Stdout:     * append_if_no_line[add configuration to chrony.conf] action edit[2024-01-11T11:31:40+00:00] INFO: Processing append_if_no_line[add configuration to chrony.conf] action edit (aws-parallelcluster-platform::install line 23)
Stdout:       * file[/etc/chrony/chrony.conf] action create[2024-01-11T11:31:40+00:00] INFO: Processing file[/etc/chrony/chrony.conf] action create (aws-parallelcluster-platform::install line 24)
Stdout: [2024-01-11T11:31:40+00:00] INFO: file[/etc/chrony/chrony.conf] updated file contents /etc/chrony/chrony.conf
Stdout:     * service[chrony] action nothing[2024-01-11T11:31:40+00:00] INFO: Processing service[chrony] action nothing (aws-parallelcluster-platform::install line 30)
Stdout: [2024-01-11T11:31:40+00:00] INFO: service[chrony] sent stop action to service[chrony] (immediate at declaration time)
Stdout:     * service[chrony] action stop[2024-01-11T11:31:40+00:00] INFO: Processing service[chrony] action stop (aws-parallelcluster-platform::install line 30)
Stdout: [2024-01-11T11:31:40+00:00] INFO: service[chrony] stopped
Stdout: [2024-01-11T11:31:40+00:00] INFO: append_if_no_line[add configuration to chrony.conf] sending reload action to service[chrony] (delayed)
Stdout:     * service[chrony] action reload[2024-01-11T11:31:40+00:00] INFO: Processing service[chrony] action reload (aws-parallelcluster-platform::install line 30)
Stdout:   * c_states[disable x86_64 C states] action setup[2024-01-11T11:31:40+00:00] INFO: Processing c_states[disable x86_64 C states] action setup (aws-parallelcluster-platform::install line 31)
Stdout: [2024-01-11T11:31:40+00:00] WARN: Found processor.max_cstate in GRUB_CMDLINE_LINUX - GRUB_CMDLINE_LINUX value: GRUB_CMDLINE_LINUX="intel_idle.max_cstate=1 processor.max_cstate=1 net.naming-scheme=v247"
Stdout: [2024-01-11T11:31:40+00:00] WARN: Found intel_idle.max_cstate in GRUB_CMDLINE_LINUX - GRUB_CMDLINE_LINUX value: GRUB_CMDLINE_LINUX="intel_idle.max_cstate=1 processor.max_cstate=1 net.naming-scheme=v247"
Stdout:     * execute[Regenerate grub boot menu] action run[2024-01-11T11:31:40+00:00] INFO: Processing execute[Regenerate grub boot menu] action run (aws-parallelcluster-platform::install line 16)
Stdout: [2024-01-11T11:31:59+00:00] INFO: execute[Regenerate grub boot menu] ran successfully
Stdout:   * nvidia_driver[Install Nvidia driver] action setup[2024-01-11T11:31:59+00:00] INFO: Processing nvidia_driver[Install Nvidia driver] action setup (aws-parallelcluster-platform::nvidia_install line 18)
Stdout:   * gdrcopy[Install Nvidia gdrcopy] action setup[2024-01-11T11:31:59+00:00] INFO: Processing gdrcopy[Install Nvidia gdrcopy] action setup (aws-parallelcluster-platform::nvidia_install line 22)
Stdout:   * fabric_manager[Install Nvidia Fabric Manager] action setup[2024-01-11T11:31:59+00:00] INFO: Processing fabric_manager[Install Nvidia Fabric Manager] action setup (aws-parallelcluster-platform::nvidia_install line 24)
Stdout:   * nvidia_dcgm[install Nvidia datacenter-gpu-manager] action setup[2024-01-11T11:31:59+00:00] INFO: Processing nvidia_dcgm[install Nvidia datacenter-gpu-manager] action setup (aws-parallelcluster-platform::nvidia_install line 26)
Stdout:   * node_attributes[dump node attributes] action write[2024-01-11T11:31:59+00:00] INFO: Processing node_attributes[dump node attributes] action write (aws-parallelcluster-platform::intel_mpi line 24)
Stdout:     * directory[/etc/chef] action create[2024-01-11T11:31:59+00:00] INFO: Processing directory[/etc/chef] action create (aws-parallelcluster-platform::intel_mpi line 24)
Stdout:     * file[/etc/chef/node_attributes.json] action create[2024-01-11T11:31:59+00:00] INFO: Processing file[/etc/chef/node_attributes.json] action create (aws-parallelcluster-platform::intel_mpi line 30)
